212,3338,0.224
213,2958,0.154
214,360,0.201
214,784,0.829
214,1805,0.224
215,308,0.292
215,1642,0.174
215,1751,0.167
215,1864,0.191
215,2257,0.975
216,521,0.201
216,860,0.977
216,2525,0.227
217,2548,0.871
218,2539,0.914
219,907,0.185
219,1999,0.207
219,2094,0.185
219,2170,0.185
219,2629,0.227
220,3257,0.193
221,2619,0.224
222,3653,0.162
223,776,0.167
224,2325,0.279
225,499,0.227
226,2104,0.957
226,2630,0.926
227,508,0.213
227,2753,0.199
228,1912,0.171
229,1672,0.156
229,2059,0.221
229,3646,0.221
229,3664,0.301
230,2415,0.180
231,1842,0.215
232,2025,0.174
232,3009,0.199
233,3274,0.180
234,2001,0.283
234,2173,0.191
235,2984,0.151
237,482,0.151
237,648,0.219
237,1216,0.213
237,1570,0.213
237,1647,0.185
238,3242,0.205
239,641,0.218
240,3017,0.177
241,2478,0.191
242,1496,0.828
243,3471,0.226
244,1274,0.191
244,1709,0.985
244,2298,0.738
245,416,0.388
245,1134,0.974
245,1146,0.195
245,1937,0.195
245,2290,0.565
245,2691,0.997
245,3278,0.272
246,530,0.217
246,1667,0.195
246,3253,0.217
247,616,0.227
247,3559,0.208
248,974,0.187
248,1085,0.215
249,2244,0.191
249,2548,0.191
250,2874,0.217
251,3630,0.193
252,3544,0.201
253,311,0.227
254,1430,0.157
254,1441,0.235
254,3693,0.157
255,994,0.227
256,1528,0.213
256,3286,0.227
257,977,0.221
257,2915,0.227
258,1897,0.167
258,3249,0.188
258,3380,0.188
259,1570,0.174
260,2650,0.213
260,2886,0.198
261,2959,0.227
262,2732,0.191
263,3215,0.167
264,1772,0.201
265,2769,0.188
266,3605,0.218
267,1315,0.188
268,2083,0.167
268,2121,0.191
270,322,0.174
270,2138,0.154
270,2567,0.171
270,2576,0.168
270,3000,0.191
270,3469,0.191
271,1837,0.418
271,2772,0.283
271,2974,0.215
272,1678,0.864
272,2045,0.975
272,3710,0.193
273,929,0.408
274,3715,0.162
275,3654,0.193
276,2541,0.226
277,2388,0.208
277,3032,0.223
277,3578,0.680
278,1664,0.188
279,1950,0.221
280,1075,0.207
281,1193,0.201
283,1407,0.167
285,1481,0.195
286,615,0.227
287,2303,0.167
288,2731,0.217
289,2877,0.243
289,3357,0.157
290,487,0.167
291,1772,0.201
291,2484,0.191
292,2852,0.193
292,3097,0.205
293,1463,0.191
294,781,0.305
294,2005,0.157
294,2447,0.157
294,3226,0.270
295,1677,0.210
296,1965,0.207
297,1066,0.198
298,539,0.183
298,1655,0.227
299,1544,0.199
300,388,0.210
301,3733,0.196
302,932,0.160
302,1843,0.227
302,3486,0.153
302,3639,0.999
302,3658,0.227
303,1325,0.205
304,2466,0.210
305,717,0.227
305,3536,0.479
306,2284,0.196
307,2081,0.307
308,2082,0.172
308,2456,0.154
308,2865,0.174
308,3082,0.177
309,3242,0.154
310,590,0.157
310,1484,0.198
310,2939,0.224
312,977,0.249
312,1019,0.198
312,2208,0.207
312,3677,0.650
313,979,0.162
314,658,0.188
315,1302,0.180
316,713,0.188
316,1127,0.188
316,2239,0.210
316,2540,0.188
317,2290,0.260
317,2895,0.249
318,3032,0.196
319,2972,0.202
319,3109,0.202
320,2453,0.396
320,3552,0.185
321,1629,0.160
322,3051,0.223
323,2453,0.213
324,3344,0.205
325,3053,0.174
327,2641,0.227
328,2516,0.219
328,3398,0.179
329,2513,0.205
330,2978,0.202
331,3542,0.174
332,3250,0.227
333,1802,0.227
333,3619,0.198
334,1509,0.191
334,2985,0.191
334,3075,0.191
335,2140,0.227
336,3087,0.188
337,903,0.151
337,1681,0.208
337,1709,0.402
337,1873,0.995
337,2820,0.208
337,3429,0.208
338,700,0.185
338,1489,0.185
339,439,0.208
339,1698,0.187
339,1951,0.208
339,3059,0.208
340,1258,0.188
340,2058,0.167
341,2454,0.196
341,3487,0.162
342,574,0.196
342,992,0.196
342,3669,0.196
343,2244,0.307
343,2655,0.162
343,2874,0.202
343,3233,0.183
344,943,0.227
345,2046,0.307
345,2874,0.307
345,3537,0.213
346,2900,0.227
346,2958,0.154
347,2548,0.221
348,2297,0.227
349,1609,0.193
349,3260,0.899
350,1176,0.191
350,1909,0.172
350,2365,0.191
350,2452,0.191
350,2591,0.191
350,2655,0.191
351,2063,0.208
352,750,0.205
352,3254,0.193
352,3504,0.193
353,2139,0.226
353,2442,0.221
354,1902,0.219
354,2868,0.201
355,1745,0.218
356,1387,0.196
356,1594,0.307
356,1810,0.218
357,624,0.227
358,371,0.213
358,3347,0.191
359,3286,0.227
360,1994,0.201
360,2862,0.224
361,1062,0.294
361,1574,0.221
361,3666,0.307
362,699,0.210
362,2902,0.196
362,3189,0.193
363,1628,0.215
363,2837,0.227
364,2809,0.227
365,1745,0.218
365,3082,0.191
366,2049,0.602
367,1884,0.207
368,2821,0.291
369,929,0.283
370,2131,0.218
372,1657,0.227
373,1441,0.307
374,516,0.227
375,2099,0.167
375,2626,0.227
376,2792,0.207
377,3441,0.382
378,3447,0.198
379,813,0.221
379,1839,0.167
380,977,0.160
380,1416,0.170
380,1757,0.188
380,2055,0.712
380,2196,0.191
380,2272,0.224
380,2521,0.184
380,3589,0.191
381,3632,0.205
382,1498,0.201
383,767,0.213
384,1090,0.183
385,1181,0.307
385,2251,0.307
386,2685,0.227
387,1526,0.227
388,575,0.210
388,793,0.210
388,794,0.210
388,3688,0.210
389,2392,0.183
390,696,0.213
390,3623,0.199
391,931,0.201
391,3198,0.274
391,3267,0.304
392,1442,0.221
392,2894,0.221
393,488,0.180
393,571,0.167
394,1548,0.798
394,3640,0.771
395,1874,0.273
397,2203,0.970
398,712,0.156
398,2371,0.221
398,3358,0.218
399,2752,0.224
399,3700,0.167
400,833,0.160
400,859,0.208
400,1108,0.216
400,1280,0.216
400,1428,0.201
400,1776,0.170
400,1942,0.157
400,2190,0.157
400,2343,0.157
400,2461,0.199
400,2544,0.179
401,2360,0.227
402,1132,0.196
403,748,0.151
403,1011,0.187
403,1046,0.177
403,1062,0.160
403,1680,0.151
403,1878,0.221
403,2214,0.195
403,2560,0.208
403,2907,0.221
404,1160,0.191
404,1781,0.154
404,3633,0.215
404,3714,0.215
405,1089,0.999
405,1158,0.177
405,2781,0.999
406,1877,0.199
407,3159,0.174
408,1122,0.224
408,1154,0.835
408,1241,0.999
408,1919,0.236
408,1998,0.999
408,2684,0.998
408,2945,0.916
408,3180,0.585
409,1211,0.221
409,1738,0.205
409,2714,0.205
410,810,0.215
410,1705,0.180
410,1875,0.224
410,2005,0.215
410,2614,0.201
411,1981,0.171
412,573,0.180
412,3245,0.187
413,721,0.227
414,1713,0.212
414,1740,0.212
415,1497,0.507
416,1822,0.219
416,3286,0.306
417,1809,0.201
418,1389,0.274
418,1594,0.926
419,1861,0.187
420,2630,0.943
421,2248,0.226
421,2585,0.208
421,2698,0.174
422,1029,0.202
422,2369,0.191
422,2991,0.214
423,785,0.174
424,701,0.227
427,853,0.210
427,1899,0.210
428,1045,0.157
428,1183,0.224
428,1580,0.210
428,2297,0.210
429,2544,0.288
430,974,0.227
431,496,0.191
432,2453,0.202
433,826,0.160
433,905,0.205
433,1524,0.215
434,939,0.263
434,3508,0.185
435,2967,0.227
436,3233,0.167
437,451,0.227
437,1181,0.301
437,1488,0.269
437,2351,0.205
437,2364,0.805
437,2655,0.306
437,3174,0.307
438,862,0.215
440,2865,0.191
440,3526,0.199
441,3273,0.210
442,1917,0.227
442,2835,0.187
443,764,0.287
444,2627,0.562
444,3386,0.208
445,782,0.221
445,1550,0.151
445,3290,0.274
446,995,0.191
446,1765,0.185
448,1901,0.201
449,3702,0.307
450,2459,0.205
452,1318,0.185
453,2015,0.167
453,2993,0.224
453,3058,0.201
454,2201,0.201
454,3415,0.193
456,1878,0.187
457,1193,0.224
457,3122,0.193
458,1070,0.981
458,1074,0.995
458,1909,0.180
458,2312,0.191
458,3072,0.191
458,3175,0.173
459,3415,0.171
460,2109,0.226
460,3279,0.260
460,3718,0.226
461,683,0.199
461,1938,0.221
461,2916,0.998
461,2982,0.199
462,982,0.227
463,3227,0.201
464,693,0.507
464,1060,0.180
465,1737,0.160
465,2897,0.201
465,3417,0.217
465,3614,0.195
466,494,0.208
466,2791,0.174
466,3623,0.156
467,2727,0.999
468,2102,0.202
469,1839,0.227
470,2412,0.162
471,511,0.160
472,665,0.543
473,2469,0.218
474,3492,0.205
475,2095,0.162
475,2151,0.372
475,3571,0.315
476,3493,0.210
477,1071,0.160
477,3256,0.170
478,524,0.180
479,1390,0.187
479,3400,0.790
480,2338,0.174
481,1468,0.226
481,3017,0.212
482,818,0.208
482,3571,0.151
483,656,0.167
483,2484,0.191
483,2884,0.987
483,3117,0.963
483,3177,0.952
483,3262,0.219
484,1352,0.218
485,883,0.227
486,2189,0.864
486,2484,0.933
486,2558,0.904
486,3099,0.835
488,3306,0.215
489,3744,0.174
490,1176,0.221
491,1320,0.763
492,2522,0.218
492,2988,0.279
495,2006,0.227
495,2747,0.227
496,506,0.191
496,1162,0.180
496,1313,0.191
496,1593,0.304
496,1973,0.191
496,2192,0.191
496,2422,0.191
496,2800,0.316
496,3297,0.191
496,3692,0.191
497,2281,0.210
498,2739,0.999
500,2198,0.227
500,3524,0.171
501,591,0.177
502,1848,0.201
503,1258,0.180
503,2565,0.198
504,1585,0.227
505,1984,0.185
506,1615,0.217
507,2760,0.915
508,753,0.191
508,2595,0.226
508,2768,0.191
508,3276,0.226
510,2385,0.212
511,1700,0.217
511,2624,0.160
511,2658,0.217
511,3604,0.217
513,700,0.913
513,1489,0.185
514,2466,0.218
515,2607,0.198
517,1450,0.191
517,1635,0.177
517,2862,0.221
517,3404,0.199
517,3405,0.177
517,3673,0.199
517,3694,0.177
518,1427,0.185
519,1192,0.227
520,1688,0.227
521,2801,0.210
522,2643,0.227
523,3351,0.188
525,584,0.183
526,1145,0.217
527,2650,0.227
528,556,0.205
529,746,0.210
529,1527,0.207
530,1805,0.224
531,983,0.157
531,2898,0.157
532,2214,0.199
533,2229,0.167
534,1766,0.221
535,1676,0.237
535,2362,0.171
535,3120,0.187
536,605,0.193
537,583,0.174
537,3698,0.151
538,590,0.191
540,3167,0.196
541,3055,0.224
542,976,0.226
542,3728,0.167
544,1541,0.218
545,2749,0.226
546,2326,0.174
547,1803,0.221
548,959,0.768
548,2051,0.768
548,2092,0.655
548,2707,0.768
548,2747,0.655
548,2997,0.768
548,3200,0.768
548,3316,0.655
549,1865,0.307
549,3531,0.191
549,3571,0.307
550,2771,0.227
550,3091,0.208
551,1606,0.947
552,1909,0.191
552,2543,0.215
553,1500,0.193
553,2639,0.208
554,1476,0.215
554,2804,0.219
555,3009,0.177
556,659,0.205
556,1791,0.205
557,811,0.227
558,967,0.227
559,1136,0.151
560,1030,0.227
560,1135,0.215
561,1212,0.210
563,623,0.810
563,3221,0.999
564,1037,0.180
564,3002,0.332
564,3337,0.201
565,1707,0.180
565,2938,0.218
566,3509,0.221
567,1416,0.368
567,1441,0.170
567,2316,0.156
567,2432,0.905
567,3591,0.399
568,1731,0.151
568,1948,0.187
569,837,0.211
569,2010,0.238
569,2166,0.217
569,2369,0.191
570,2474,0.227
571,2205,0.764
572,2459,0.307
573,1624,0.201
573,3531,0.224
576,2967,0.913
577,2879,0.157
577,3063,0.207
578,2589,0.196
579,1530,0.226
579,1633,0.226
579,2459,0.372
580,1844,0.180
581,3193,0.201
582,1264,0.208
584,660,0.183
584,1144,0.205
584,1389,0.162
584,2638,0.205
585,1803,0.221
586,2444,0.217
586,2463,0.227
587,1096,0.196
587,1945,0.188
587,2399,0.224
589,610,0.207
589,2737,0.213
590,1207,0.988
590,1674,0.191
590,2138,0.241
590,2262,0.177
590,2333,0.932
590,3357,0.191
590,3479,0.317
590,3493,0.165
591,1278,0.212
591,2499,0.670
591,2510,0.199
591,2798,0.199
592,767,0.213
593,711,0.162
593,1047,0.223
593,1092,0.262
593,1484,0.752
593,1721,0.574
593,1889,0.162
594,3048,0.191
595,1352,0.183
596,2162,0.183
597,1042,0.985
597,2796,0.784
598,1142,0.180
599,1540,0.201
600,1556,0.185
601,3525,0.183
602,1881,0.227
603,1314,0.956
604,1027,0.180
604,1639,0.199
604,2872,0.215
604,3683,0.239
605,741,0.191
605,3389,0.191
605,3689,0.215
606,2438,0.205
607,3096,0.326
607,3169,0.959
608,1660,0.227
609,3438,0.180
610,963,0.307
610,1666,0.307
610,2548,0.307
610,2765,0.213
611,2556,0.205
612,2487,0.771
612,2826,0.816
613,2687,0.227
614,808,0.221
615,2150,0.201
617,704,0.227
617,991,0.215
617,1017,0.859
618,734,0.212
619,3175,0.199
619,3280,0.156
619,3637,0.212
620,3046,0.180
622,2746,0.597
623,911,0.205
623,3287,0.716
623,3568,0.198
625,1058,0.745
625,1458,0.210
625,2357,0.224
626,2195,0.174
627,1424,0.196
629,694,0.221
629,970,0.187
629,1374,0.307
629,1395,0.208
629,1576,0.208
629,1682,0.187
629,2093,0.187
629,2436,0.221
629,3613,0.221
631,1669,0.180
631,2500,0.180
633,826,0.177
634,2063,0.208
635,2461,0.191
636,3578,0.227
637,3176,0.906
638,2077,0.196
639,1693,0.226
639,2628,0.182
639,2978,0.226
640,2048,0.205
641,1205,0.218
641,3298,0.196
641,3498,0.218
642,3272,0.205
643,2076,0.219
644,3262,0.198
646,1673,0.171
646,2383,0.215
647,2989,0.215
647,3662,0.215
649,2660,0.207
650,3553,0.227
651,2309,0.227
652,1683,0.167
653,2867,0.210
654,1248,0.188
655,2132,0.226
656,896,0.188
657,736,0.201
657,2944,0.198
658,2963,0.157
661,2103,0.191
662,1292,0.292
662,2572,0.213
663,1149,0.183
665,1029,0.208
665,2311,0.614
666,2389,0.162
666,3310,0.157
667,1204,0.185
669,2010,0.154
670,1033,0.217
671,1684,0.224
671,1895,0.227
671,2644,0.193
672,2047,0.154
672,3629,0.193
673,3061,0.195
674,2734,0.201
675,2182,0.185
676,2581,0.227
677,1075,0.227
678,990,0.191
678,1693,0.524
679,1696,0.224
680,1444,0.953
681,1042,0.675
681,1315,0.511
681,2796,0.903
681,3328,0.796
682,1204,0.207
684,1007,0.290
684,1117,0.224
684,2289,0.473
684,3363,0.550
685,2156,0.157
685,2259,0.157
687,1600,0.227
688,1266,0.193
688,2341,0.180
688,2701,0.180
688,3401,0.180
689,2126,0.188
690,2888,0.171
691,1403,0.167
691,3136,0.976
692,2732,0.191
692,2831,0.226
692,3027,0.226
693,936,0.205
693,1929,0.388
693,2086,0.280
693,2861,0.183
693,3078,0.528
695,2887,0.213
696,726,0.191
696,1926,0.213
696,2113,0.675
696,2130,0.984
696,3660,0.965
697,1804,0.201
698,2867,0.845
699,1605,0.201
699,2638,0.223
700,1279,0.224
700,1706,0.207
701,789,0.205
701,800,0.255
701,1396,0.227
701,1491,0.227
701,1658,0.227
702,1075,0.227
703,2564,0.210
705,1601,0.205
706,1955,0.227
707,1354,0.208
707,1817,0.196
707,2393,0.218
707,2434,0.196
708,3304,0.999
709,1883,0.205
709,2078,0.227
710,3528,0.174
711,1100,0.205
712,1460,0.156
712,2716,0.221
712,3155,0.199
712,3163,0.221
714,2171,0.307
715,3642,0.224
716,2395,0.227
718,1109,0.180
718,2382,0.174
720,734,0.226
720,1160,0.191
720,1909,0.187
720,2082,0.172
720,3082,0.177
722,2331,0.193
723,2136,0.303
724,1451,0.208
724,1518,0.174
724,2770,0.174
724,2857,0.208
725,3551,0.191
727,2230,0.185
727,3444,0.224
728,2476,0.501
729,1215,0.185
729,1291,0.207
730,3262,0.219
731,903,0.218
731,1175,0.174
731,2150,0.218
732,1160,0.191
733,1057,0.219
733,3387,0.922
735,3573,0.180
736,966,0.167
737,3340,0.177
738,1797,0.227
739,2168,0.227
740,872,0.161
741,2373,0.188
741,2543,0.154
741,2954,0.174
741,3510,0.174
742,3361,0.201
742,3539,0.210
743,1415,0.204
743,2431,0.180
744,2423,0.227
745,3526,0.199
746,1341,0.832
747,2279,0.202
748,1462,0.185
749,1001,0.167
749,1129,0.227
754,1606,0.185
754,2967,0.224
754,3628,0.207
754,3652,0.207
755,3028,0.267
755,3482,0.362
756,2966,0.196
757,2762,0.188
758,2135,0.493
758,3278,0.387
759,895,0.226
759,3069,0.685
759,3491,0.226
760,2939,0.185
761,3562,0.224
762,2865,0.191
762,3150,0.196
763,2142,0.196
763,2172,0.201
765,2694,0.227
766,1320,0.218
767,769,0.151
767,1026,0.213
767,1312,0.151
770,941,0.167
770,2071,0.210
770,2981,0.210
772,973,0.226
772,1261,0.187
773,3345,0.227
774,1835,0.226
775,3605,0.170
776,1377,0.227
777,2728,0.227
778,3438,0.201
779,1601,0.154
780,1905,0.218
781,1290,0.305
781,3616,0.182
783,2914,0.185
784,937,0.227
784,1114,0.257
784,3496,0.293
786,2105,0.215
786,3586,0.215
787,1272,0.174
787,2639,0.226
787,3111,0.240
787,3270,0.208
788,1989,0.227
790,1782,0.185
791,1281,0.167
791,2753,0.199
792,1523,0.185
792,1931,0.185
792,2919,0.185
792,3360,0.213
795,1745,0.218
796,3242,0.205
797,1025,0.227
798,2484,0.191
798,3653,0.162
799,2031,0.167
801,3377,0.212
802,874,0.196
803,2725,0.218
804,3678,0.196
806,2879,0.207
807,815,0.188
808,1505,0.226
809,1575,0.188
812,915,0.227
813,1001,0.221
813,1610,0.177
813,2596,0.307
814,2687,0.227
817,2607,0.198
819,887,0.227
820,3597,0.224
821,3697,0.511
822,2053,0.218
822,2355,0.218
823,2186,0.215
823,3299,0.227
823,3651,0.761
824,3085,0.201
825,1254,0.982
825,2780,0.205
825,3530,0.950
826,996,0.157
826,1996,0.307
826,2149,0.955
827,3240,0.227
828,2958,0.205
829,2703,0.185
830,1741,0.183
831,2324,0.224
832,2986,0.221
833,2479,0.201
833,3135,0.160
834,2407,0.227
835,1221,0.202
835,1946,0.168
835,2661,0.187
835,3327,0.218
836,1184,0.213
836,1866,0.191
836,2157,0.280
836,2417,0.191
836,3321,0.228
836,3498,0.213
837,1906,0.210
837,2948,0.464
837,2960,0.210
838,1573,0.200
839,2678,0.344
840,1085,0.215
842,1263,0.223
843,1348,0.277
843,1624,0.205
843,2514,0.277
843,2799,0.999
843,3101,0.814
843,3264,0.633
843,3522,0.205
844,2188,0.227
845,1425,0.971
845,3268,0.162
846,1090,0.205
847,904,0.224
848,1626,0.201
849,1041,0.227
850,2617,0.183
851,980,0.156
852,1582,0.208
854,2020,0.154
854,2898,0.215
854,3558,0.201
855,3320,0.218
855,3540,0.218
856,1529,0.154
856,1553,0.154
856,1935,0.201
856,2671,0.305
856,3570,0.180
857,3370,0.213
858,1714,0.185
858,2576,0.162
859,1963,0.188
860,958,0.215
860,2089,0.193
860,2102,0.758
860,2801,0.785
861,1704,0.215
864,2131,0.218
865,2225,0.157
866,921,0.205
867,1337,0.929
868,2152,0.207
869,1680,0.198
870,2314,0.227
871,2220,0.180
871,3727,0.201
873,947,0.174
873,2039,0.227
873,2082,0.179
873,3082,0.184
874,1093,0.218
874,1106,0.196
874,2471,0.218
874,2648,0.218
874,3747,0.218
875,3094,0.167
876,1274,0.191
877,997,0.208
877,1625,0.208
878,2616,0.205
879,1395,0.180
879,3541,0.227
880,1775,0.224
880,2523,0.201
880,2592,0.215
880,2634,0.224
881,3001,0.227
882,1160,0.217
882,1373,0.988
882,1444,0.999
882,2686,0.224
882,2896,0.884
882,3640,0.991
884,2343,0.215
884,2481,0.180
884,3092,0.180
885,1463,0.180
885,2178,0.180
885,2565,0.198
886,3525,0.183
889,2879,0.207
890,1435,0.185
891,1093,0.227
892,2242,0.227
894,2153,0.998
894,2384,0.999
894,2768,0.999
894,3043,0.999
894,3196,0.999
895,2732,0.191
896,1853,0.210
897,2479,0.223
898,1345,0.221
899,2001,0.834
899,2846,0.934
900,930,0.185
901,1874,0.228
902,2441,0.967
903,1071,0.997
905,929,0.717
906,2722,0.208
906,3485,0.208
907,1402,0.227
908,3618,0.162
909,1567,0.221
910,3294,0.199
911,1050,0.221
911,1788,0.205
912,1267,0.227
913,2390,0.227
914,2365,0.217
914,3091,0.208
915,2916,0.221
916,1102,0.208
916,1718,0.191
916,2082,0.386
916,2634,0.204
916,2954,0.336
916,3256,0.232
916,3510,0.157
916,3699,0.168
917,1273,0.227
918,1070,0.942
918,1112,0.191
918,1241,0.185
918,1803,0.221
918,3531,0.202
920,2352,0.180
920,3162,0.224
920,3535,0.461
922,3026,0.172
922,3027,0.540
924,2613,0.193
925,1427,0.185
926,2257,0.191
926,2459,0.307
927,1934,0.180
928,2270,0.227
928,2322,0.952
929,3638,0.387
930,3475,0.207
931,965,0.191
931,1194,0.212
931,1460,0.191
931,1521,0.212
931,2461,0.660
931,2580,0.188
931,2985,0.179
931,3421,0.212
932,1164,0.958
932,3084,0.224
933,1314,0.195
934,3434,0.468
935,2043,0.252
